STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,ACTION,REF_AREA,Reference area,FREQ,Frequency of observation,MEASURE,Measure,UNIT_MEASURE,Unit of measure,AGE,Age,SEX,Sex,SOCIO_ECON_STATUS,Socio-economic status,DEATH_CAUSE,Cause of death,CALC_METHODOLOGY,Calculation methodology,GESTATION_THRESHOLD,Gestation period threshold,HEALTH_STATUS,Health status,DISEASE,Disease,CANCER_SITE,Cancer site,TIME_PERIOD,Time period,OBS_VALUE,Observation value,DECIMALS,Decimals,OBS_STATUS,Observation status,OBS_STATUS2,Observation status 2,OBS_STATUS3,Observation status 3,UNIT_MULT,Unit multiplier
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_PYLL(1.1),Potential years of life lost,I,COL,Colombia,A,Annual,PYLL,Potential years of life lost,Y_10P5PS,Years per 100 000 persons,Y75,75 years,F,Female,_Z,Not applicable,_T,Total,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2018,,4645.9,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_PYLL(1.1),Potential years of life lost,I,COL,Colombia,A,Annual,PYLL,Potential years of life lost,Y_10P5PS,Years per 100 000 persons,Y75,75 years,F,Female,_Z,Not applicable,_T,Total,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2019,,4567.8,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_PYLL(1.1),Potential years of life lost,I,COL,Colombia,A,Annual,PYLL,Potential years of life lost,Y_10P5PS,Years per 100 000 persons,Y75,75 years,F,Female,_Z,Not applicable,_T,Total,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2020,,5029,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_PYLL(1.1),Potential years of life lost,I,COL,Colombia,A,Annual,PYLL,Potential years of life lost,Y_10P5PS,Years per 100 000 persons,Y75,75 years,F,Female,_Z,Not applicable,_T,Total,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2021,,6227,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_PYLL(1.1),Potential years of life lost,I,ISR,Israel,A,Annual,PYLL,Potential years of life lost,Y_10P5PS,Years per 100 000 persons,Y75,75 years,F,Female,_Z,Not applicable,_T,Total,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2015,,2515,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_PYLL(1.1),Potential years of life lost,I,ISR,Israel,A,Annual,PYLL,Potential years of life lost,Y_10P5PS,Years per 100 000 persons,Y75,75 years,F,Female,_Z,Not applicable,_T,Total,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2016,,2525.6,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_PYLL(1.1),Potential years of life lost,I,ISR,Israel,A,Annual,PYLL,Potential years of life lost,Y_10P5PS,Years per 100 000 persons,Y75,75 years,F,Female,_Z,Not applicable,_T,Total,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2017,,2456.4,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_PYLL(1.1),Potential years of life lost,I,ISR,Israel,A,Annual,PYLL,Potential years of life lost,Y_10P5PS,Years per 100 000 persons,Y75,75 years,F,Female,_Z,Not applicable,_T,Total,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2018,,2351.4,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_PYLL(1.1),Potential years of life lost,I,ISR,Israel,A,Annual,PYLL,Potential years of life lost,Y_10P5PS,Years per 100 000 persons,Y75,75 years,F,Female,_Z,Not applicable,_T,Total,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2019,,2333.3,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_PYLL(1.1),Potential years of life lost,I,ISR,Israel,A,Annual,PYLL,Potential years of life lost,Y_10P5PS,Years per 100 000 persons,Y75,75 years,F,Female,_Z,Not applicable,_T,Total,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2020,,2265.6,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_PYLL(1.1),Potential years of life lost,I,ISR,Israel,A,Annual,PYLL,Potential years of life lost,Y_10P5PS,Years per 100 000 persons,Y75,75 years,F,Female,_Z,Not applicable,_T,Total,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2021,,2353.7,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_PYLL(1.1),Potential years of life lost,I,ISR,Israel,A,Annual,PYLL,Potential years of life lost,Y_10P5PS,Years per 100 000 persons,Y75,75 years,F,Female,_Z,Not applicable,_T,Total,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2022,,2296.4,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_PYLL(1.1),Potential years of life lost,I,ARG,Argentina,A,Annual,PYLL,Potential years of life lost,Y_10P5PS,Years per 100 000 persons,Y75,75 years,F,Female,_Z,Not applicable,_T,Total,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2015,,5408.6,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_PYLL(1.1),Potential years of life lost,I,ARG,Argentina,A,Annual,PYLL,Potential years of life lost,Y_10P5PS,Years per 100 000 persons,Y75,75 years,F,Female,_Z,Not applicable,_T,Total,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2016,,5577.3,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_PYLL(1.1),Potential years of life lost,I,ARG,Argentina,A,Annual,PYLL,Potential years of life lost,Y_10P5PS,Years per 100 000 persons,Y75,75 years,F,Female,_Z,Not applicable,_T,Total,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2017,,5358.6,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_PYLL(1.1),Potential years of life lost,I,ARG,Argentina,A,Annual,PYLL,Potential years of life lost,Y_10P5PS,Years per 100 000 persons,Y75,75 years,F,Female,_Z,Not applicable,_T,Total,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2018,,5281.7,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_PYLL(1.1),Potential years of life lost,I,ARG,Argentina,A,Annual,PYLL,Potential years of life lost,Y_10P5PS,Years per 100 000 persons,Y75,75 years,F,Female,_Z,Not applicable,_T,Total,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2019,,5221.2,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_PYLL(1.1),Potential years of life lost,I,ARG,Argentina,A,Annual,PYLL,Potential years of life lost,Y_10P5PS,Years per 100 000 persons,Y75,75 years,F,Female,_Z,Not applicable,_T,Total,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2020,,5404.6,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_PYLL(1.1),Potential years of life lost,I,ARG,Argentina,A,Annual,PYLL,Potential years of life lost,Y_10P5PS,Years per 100 000 persons,Y75,75 years,F,Female,_Z,Not applicable,_T,Total,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2021,,6750.4,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_PYLL(1.1),Potential years of life lost,I,ARG,Argentina,A,Annual,PYLL,Potential years of life lost,Y_10P5PS,Years per 100 000 persons,Y75,75 years,F,Female,_Z,Not applicable,_T,Total,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2022,,5617.1,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_PYLL(1.1),Potential years of life lost,I,MEX,Mexico,A,Annual,PYLL,Potential years of life lost,Y_10P5PS,Years per 100 000 persons,Y75,75 years,F,Female,_Z,Not applicable,_T,Total,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2015,,6089.5,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_PYLL(1.1),Potential years of life lost,I,MEX,Mexico,A,Annual,PYLL,Potential years of life lost,Y_10P5PS,Years per 100 000 persons,Y75,75 years,F,Female,_Z,Not applicable,_T,Total,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2016,,6180.4,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_PYLL(1.1),Potential years of life lost,I,MEX,Mexico,A,Annual,PYLL,Potential years of life lost,Y_10P5PS,Years per 100 000 persons,Y75,75 years,F,Female,_Z,Not applicable,_T,Total,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2017,,6199.2,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_PYLL(1.1),Potential years of life lost,I,MEX,Mexico,A,Annual,PYLL,Potential years of life lost,Y_10P5PS,Years per 100 000 persons,Y75,75 years,F,Female,_Z,Not applicable,_T,Total,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2018,,6119.3,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_PYLL(1.1),Potential years of life lost,I,MEX,Mexico,A,Annual,PYLL,Potential years of life lost,Y_10P5PS,Years per 100 000 persons,Y75,75 years,F,Female,_Z,Not applicable,_T,Total,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2019,,6147.3,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_PYLL(1.1),Potential years of life lost,I,MEX,Mexico,A,Annual,PYLL,Potential years of life lost,Y_10P5PS,Years per 100 000 persons,Y75,75 years,F,Female,_Z,Not applicable,_T,Total,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2020,,8433.8,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_PYLL(1.1),Potential years of life lost,I,MEX,Mexico,A,Annual,PYLL,Potential years of life lost,Y_10P5PS,Years per 100 000 persons,Y75,75 years,F,Female,_Z,Not applicable,_T,Total,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2021,,8822.4,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_PYLL(1.1),Potential years of life lost,I,MEX,Mexico,A,Annual,PYLL,Potential years of life lost,Y_10P5PS,Years per 100 000 persons,Y75,75 years,F,Female,_Z,Not applicable,_T,Total,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2022,,6264.8,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_PYLL(1.1),Potential years of life lost,I,BRA,Brazil,A,Annual,PYLL,Potential years of life lost,Y_10P5PS,Years per 100 000 persons,Y75,75 years,F,Female,_Z,Not applicable,_T,Total,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2015,,6161.6,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_PYLL(1.1),Potential years of life lost,I,BRA,Brazil,A,Annual,PYLL,Potential years of life lost,Y_10P5PS,Years per 100 000 persons,Y75,75 years,F,Female,_Z,Not applicable,_T,Total,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2016,,6194.9,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_PYLL(1.1),Potential years of life lost,I,BRA,Brazil,A,Annual,PYLL,Potential years of life lost,Y_10P5PS,Years per 100 000 persons,Y75,75 years,F,Female,_Z,Not applicable,_T,Total,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2017,,5999.6,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_PYLL(1.1),Potential years of life lost,I,BRA,Brazil,A,Annual,PYLL,Potential years of life lost,Y_10P5PS,Years per 100 000 persons,Y75,75 years,F,Female,_Z,Not applicable,_T,Total,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2018,,5912,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_PYLL(1.1),Potential years of life lost,I,BRA,Brazil,A,Annual,PYLL,Potential years of life lost,Y_10P5PS,Years per 100 000 persons,Y75,75 years,F,Female,_Z,Not applicable,_T,Total,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2019,,5800.5,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_PYLL(1.1),Potential years of life lost,I,BRA,Brazil,A,Annual,PYLL,Potential years of life lost,Y_10P5PS,Years per 100 000 persons,Y75,75 years,F,Female,_Z,Not applicable,_T,Total,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2020,,6410.2,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_PYLL(1.1),Potential years of life lost,I,BRA,Brazil,A,Annual,PYLL,Potential years of life lost,Y_10P5PS,Years per 100 000 persons,Y75,75 years,F,Female,_Z,Not applicable,_T,Total,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2021,,7998.9,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_PYLL(1.1),Potential years of life lost,I,LVA,Latvia,A,Annual,PYLL,Potential years of life lost,Y_10P5PS,Years per 100 000 persons,Y75,75 years,F,Female,_Z,Not applicable,_T,Total,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2015,,4964,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_PYLL(1.1),Potential years of life lost,I,LVA,Latvia,A,Annual,PYLL,Potential years of life lost,Y_10P5PS,Years per 100 000 persons,Y75,75 years,F,Female,_Z,Not applicable,_T,Total,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2016,,4990.3,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_PYLL(1.1),Potential years of life lost,I,LVA,Latvia,A,Annual,PYLL,Potential years of life lost,Y_10P5PS,Years per 100 000 persons,Y75,75 years,F,Female,_Z,Not applicable,_T,Total,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2017,,4913.1,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_PYLL(1.1),Potential years of life lost,I,LVA,Latvia,A,Annual,PYLL,Potential years of life lost,Y_10P5PS,Years per 100 000 persons,Y75,75 years,F,Female,_Z,Not applicable,_T,Total,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2018,,4897.3,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_PYLL(1.1),Potential years of life lost,I,LVA,Latvia,A,Annual,PYLL,Potential years of life lost,Y_10P5PS,Years per 100 000 persons,Y75,75 years,F,Female,_Z,Not applicable,_T,Total,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2019,,4769.5,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_PYLL(1.1),Potential years of life lost,I,LVA,Latvia,A,Annual,PYLL,Potential years of life lost,Y_10P5PS,Years per 100 000 persons,Y75,75 years,F,Female,_Z,Not applicable,_T,Total,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2020,,4611.5,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_PYLL(1.1),Potential years of life lost,I,LVA,Latvia,A,Annual,PYLL,Potential years of life lost,Y_10P5PS,Years per 100 000 persons,Y75,75 years,F,Female,_Z,Not applicable,_T,Total,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2021,,5498.3,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_PYLL(1.1),Potential years of life lost,I,LVA,Latvia,A,Annual,PYLL,Potential years of life lost,Y_10P5PS,Years per 100 000 persons,Y75,75 years,F,Female,_Z,Not applicable,_T,Total,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2022,,4846.4,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_PYLL(1.1),Potential years of life lost,I,LVA,Latvia,A,Annual,PYLL,Potential years of life lost,Y_10P5PS,Years per 100 000 persons,Y75,75 years,F,Female,_Z,Not applicable,_T,Total,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2023,,4340.4,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_PYLL(1.1),Potential years of life lost,I,LTU,Lithuania,A,Annual,PYLL,Potential years of life lost,Y_10P5PS,Years per 100 000 persons,Y75,75 years,F,Female,_Z,Not applicable,_T,Total,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2015,,5120.1,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_PYLL(1.1),Potential years of life lost,I,LTU,Lithuania,A,Annual,PYLL,Potential years of life lost,Y_10P5PS,Years per 100 000 persons,Y75,75 years,F,Female,_Z,Not applicable,_T,Total,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2016,,4892.2,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_PYLL(1.1),Potential years of life lost,I,LTU,Lithuania,A,Annual,PYLL,Potential years of life lost,Y_10P5PS,Years per 100 000 persons,Y75,75 years,F,Female,_Z,Not applicable,_T,Total,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2017,,4556.5,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_PYLL(1.1),Potential years of life lost,I,LTU,Lithuania,A,Annual,PYLL,Potential years of life lost,Y_10P5PS,Years per 100 000 persons,Y75,75 years,F,Female,_Z,Not applicable,_T,Total,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2018,,4474.4,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_PYLL(1.1),Potential years of life lost,I,LTU,Lithuania,A,Annual,PYLL,Potential years of life lost,Y_10P5PS,Years per 100 000 persons,Y75,75 years,F,Female,_Z,Not applicable,_T,Total,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2019,,4313.9,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_PYLL(1.1),Potential years of life lost,I,LTU,Lithuania,A,Annual,PYLL,Potential years of life lost,Y_10P5PS,Years per 100 000 persons,Y75,75 years,F,Female,_Z,Not applicable,_T,Total,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2020,,4642,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_PYLL(1.1),Potential years of life lost,I,LTU,Lithuania,A,Annual,PYLL,Potential years of life lost,Y_10P5PS,Years per 100 000 persons,Y75,75 years,F,Female,_Z,Not applicable,_T,Total,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2021,,5103.7,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_PYLL(1.1),Potential years of life lost,I,LTU,Lithuania,A,Annual,PYLL,Potential years of life lost,Y_10P5PS,Years per 100 000 persons,Y75,75 years,F,Female,_Z,Not applicable,_T,Total,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2022,,4542.2,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_PYLL(1.1),Potential years of life lost,I,LTU,Lithuania,A,Annual,PYLL,Potential years of life lost,Y_10P5PS,Years per 100 000 persons,Y75,75 years,F,Female,_Z,Not applicable,_T,Total,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2023,,3962.4,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_PYLL(1.1),Potential years of life lost,I,CZE,Czechia,A,Annual,PYLL,Potential years of life lost,Y_10P5PS,Years per 100 000 persons,Y75,75 years,F,Female,_Z,Not applicable,_T,Total,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2015,,3275.5,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_PYLL(1.1),Potential years of life lost,I,CZE,Czechia,A,Annual,PYLL,Potential years of life lost,Y_10P5PS,Years per 100 000 persons,Y75,75 years,F,Female,_Z,Not applicable,_T,Total,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2016,,3295.3,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_PYLL(1.1),Potential years of life lost,I,CZE,Czechia,A,Annual,PYLL,Potential years of life lost,Y_10P5PS,Years per 100 000 persons,Y75,75 years,F,Female,_Z,Not applicable,_T,Total,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2017,,3184.3,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_PYLL(1.1),Potential years of life lost,I,CZE,Czechia,A,Annual,PYLL,Potential years of life lost,Y_10P5PS,Years per 100 000 persons,Y75,75 years,F,Female,_Z,Not applicable,_T,Total,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2018,,3217.5,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_PYLL(1.1),Potential years of life lost,I,CZE,Czechia,A,Annual,PYLL,Potential years of life lost,Y_10P5PS,Years per 100 000 persons,Y75,75 years,F,Female,_Z,Not applicable,_T,Total,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2019,,3203.5,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_PYLL(1.1),Potential years of life lost,I,CZE,Czechia,A,Annual,PYLL,Potential years of life lost,Y_10P5PS,Years per 100 000 persons,Y75,75 years,F,Female,_Z,Not applicable,_T,Total,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2020,,3263.1,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_PYLL(1.1),Potential years of life lost,I,CZE,Czechia,A,Annual,PYLL,Potential years of life lost,Y_10P5PS,Years per 100 000 persons,Y75,75 years,F,Female,_Z,Not applicable,_T,Total,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2021,,3765.7,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_PYLL(1.1),Potential years of life lost,I,CZE,Czechia,A,Annual,PYLL,Potential years of life lost,Y_10P5PS,Years per 100 000 persons,Y75,75 years,F,Female,_Z,Not applicable,_T,Total,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2022,,3171.6,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_PYLL(1.1),Potential years of life lost,I,CZE,Czechia,A,Annual,PYLL,Potential years of life lost,Y_10P5PS,Years per 100 000 persons,Y75,75 years,F,Female,_Z,Not applicable,_T,Total,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2023,,2934,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_PYLL(1.1),Potential years of life lost,I,SVN,Slovenia,A,Annual,PYLL,Potential years of life lost,Y_10P5PS,Years per 100 000 persons,Y75,75 years,F,Female,_Z,Not applicable,_T,Total,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2015,,2711.9,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_PYLL(1.1),Potential years of life lost,I,SVN,Slovenia,A,Annual,PYLL,Potential years of life lost,Y_10P5PS,Years per 100 000 persons,Y75,75 years,F,Female,_Z,Not applicable,_T,Total,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2016,,2620.6,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_PYLL(1.1),Potential years of life lost,I,SVN,Slovenia,A,Annual,PYLL,Potential years of life lost,Y_10P5PS,Years per 100 000 persons,Y75,75 years,F,Female,_Z,Not applicable,_T,Total,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2017,,2717.2,,1,One,,,,,,,0,Units
